R2;RMSE;test_monomerA;PL;norm;seeds;percentage;pretraining
0.902849045180394;0.1923006842821213;[*:1]c1ccc([*:2])cc1;False;0;421;0.2;True
0.7918990001495197;0.2267898950912059;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.2;True
0.9396710069689046;0.0877477178048293;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.2;True
0.9188882443485598;0.1664284236192698;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.2;True
0.6674466960799159;0.302943317302721;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.02;True
0.6335488355815319;0.2409272209858439;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.02;True
0.0749532726918904;0.3862000823366489;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.02;True
-0.2815915777733462;0.4149718893450528;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.02;True
-0.4040543524112405;0.2877165892818302;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.02;True
0.588852390895189;0.3955999040036498;[*:1]c1ccc([*:2])cc1;False;0;421;0.02;True
0.3833238931432264;0.3904048261064002;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.02;True
0.562557365688954;0.2362834730603477;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.02;True
0.6670289341145619;0.3372009946055483;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.02;True
0.4422378574289998;0.3923333803228088;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.04;False
0.5074337381516869;0.2793252197078313;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.04;False
0.6952538310667802;0.2216662906388844;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.04;False
0.6518243071694261;0.2162933066033268;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.04;False
-0.1006868786085757;0.2547445127040877;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.04;False
0.5871010970610917;0.3964415427024053;[*:1]c1ccc([*:2])cc1;False;0;421;0.04;False
0.2039204760264269;0.4435727348571568;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.04;False
0.695341970499;0.1971873752026679;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.04;False
0.6243773207369754;0.3581471518756607;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.04;False
0.5485679330889726;0.352961182689076;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.04;True
0.4810425471901864;0.2867105638666887;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.04;True
0.6341988726451221;0.2428583535030196;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.04;True
0.5439913521428195;0.2475314553023934;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.04;True
0.3006616549000682;0.203056368090452;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.04;True
0.7229259739972902;0.3247545171720531;[*:1]c1ccc([*:2])cc1;False;0;421;0.04;True
-0.0829675771653628;0.517361782158588;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.04;True
0.6038490247517514;0.2248553143546295;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.04;True
0.6684658766186915;0.3364726094981539;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.04;True
0.8773729331362807;0.1839602171254649;[*:1]c1cc(F)c([*:2])cc1F;False;0;422;0.1;False
0.7137552514096137;0.2129347696196029;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;422;0.1;False
0.7888395839543714;0.1845171682853383;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;422;0.1;False
0.7343653117025069;0.1889236160335745;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;422;0.1;False
